account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
4/15/2023,50,Chicago,Lawyer,72917,516,0,FALSE,1,2.40362593,FALSE,37946.60435,34887.18906,2,1,6/25/2024,10/12/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
11/27/2020,65,Boston,Teacher,41339,407,100,TRUE,2,1.93522046,TRUE,21540.09141,3941.828242,4,1,11/22/2021,11/3/2023,3,TRUE,FALSE,TRUE,TRUE,FALSE
3/3/2022,72,New York,Banker,3631,755,0,FALSE,1,0.771855316,FALSE,50553.94487,39941.06201,0,0,7/26/2021,11/13/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
11/7/2020,40,Miami,Accountant,43760,584,1,FALSE,1,1.090529285,FALSE,12874.55487,7697.381221,2,1,10/28/2016,5/10/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
4/13/2022,41,Dallas,Banker,3686,462,0,FALSE,1,0.951930631,FALSE,46810.47445,,3,1,7/16/2023,5/10/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
11/24/2019,54,Chicago,Teacher,44367,678,0,FALSE,1,0.881067253,FALSE,356583.9148,16899.19052,0,0,9/5/2022,8/28/2024,0,FALSE,,TRUE,FALSE,TRUE
8/21/2021,52,Dallas,Retail Worker,15991,472,30,FALSE,1,2.666582776,FALSE,69275.43786,38207.32999,4,1,5/7/2019,5/12/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
4/20/2023,61,Chicago,Banker,2929,508,108,TRUE,4,1.293865063,FALSE,49640.80792,17716.29475,3,1,3/11/2024,9/8/2024,4,TRUE,TRUE,TRUE,TRUE,FALSE
3/17/2023,57,Miami,Other,9723,657,0,FALSE,1,0.919956638,FALSE,87934.21275,75716.38261,0,0,11/27/2021,5/13/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
9/16/2024,39,Dallas,Teacher,31453,636,0,FALSE,1,1.516305248,FALSE,62915.34289,36010.04491,0,0,1/31/2020,9/4/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/25/2022,44,Dallas,Other,3058,678,0,FALSE,1,1.043837993,FALSE,72408.21584,64282.82508,0,0,10/30/2016,10/28/2023,3,TRUE,FALSE,FALSE,TRUE,TRUE
1/16/2022,52,Houston,Banker,8146,626,0,FALSE,1,1.120295022,FALSE,55560.90575,42529.08901,0,0,1/12/2023,11/6/2023,0,FALSE,,FALSE,FALSE,FALSE
7/16/2023,18,Chicago,Banker,3749,652,45,FALSE,4,1.061403688,FALSE,45368.66614,33341.63362,2,0,3/5/2017,3/16/2024,0,FALSE,TRUE,FALSE,FALSE,FALSE
2/4/2022,52,San Francisco,Banker,8514,699,0,FALSE,1,1.493270972,FALSE,23833.64282,18847.57933,0,0,6/8/2024,1/24/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/10/2023,54,Chicago,Teacher,44904,450,97,FALSE,2,2.833616407,TRUE,930.5165291,518.2200606,4,1,2/9/2019,2/3/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
6/28/2024,64,Miami,Teacher,39020,600,14,FALSE,1,1.544756092,FALSE,45396.8898,32951.44825,0,0,10/22/2022,10/12/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
7/13/2023,31,Dallas,Banker,7187,730,0,FALSE,1,0.900354486,TRUE,85529.48139,42862.8443,0,0,8/12/2016,8/29/2024,0,FALSE,,FALSE,FALSE,FALSE
2/21/2020,20,New York,Consultant,54435,605,0,FALSE,1,1.106666291,FALSE,12089.71271,9399.074346,0,0,7/7/2024,5/29/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/14/2021,18,Seattle,Other,7578,474,0,FALSE,1,0.54859571,FALSE,13899.15288,12363.29977,3,1,12/6/2016,12/25/2023,4,TRUE,,TRUE,FALSE,FALSE
11/3/2022,22,San Francisco,Accountant,33062,494,0,FALSE,1,1.432843966,FALSE,70596.21671,49359.15592,3,1,10/2/2020,6/6/2024,4,FALSE,FALSE,FALSE,FALSE,FALSE
2/4/2020,43,Boston,Teacher,45743,712,0,FALSE,1,1.059562046,FALSE,17194.34811,11590.43147,0,0,3/4/2015,3/31/2024,0,FALSE,,FALSE,TRUE,FALSE
7/6/2023,72,New York,Consultant,16699,658,0,FALSE,1,0.889172449,TRUE,51654.10375,35177.44751,0,0,6/10/2024,11/25/2023,0,TRUE,FALSE,TRUE,FALSE,FALSE
10/22/2024,31,Los Angeles,Retail Worker,21757,587,0,FALSE,1,1.087331122,FALSE,28006.89397,18409.24122,2,0,2/9/2019,5/24/2024,2,FALSE,FALSE,FALSE,FALSE,TRUE
8/30/2022,56,San Francisco,Artist,4122,760,0,FALSE,1,1.522668167,FALSE,63335.65871,39090.54396,0,0,8/19/2016,8/10/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
8/11/2023,44,Miami,Banker,2620,580,0,FALSE,1,1.547986893,FALSE,23911.26428,18099.54803,1,1,6/6/2024,12/19/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/11/2024,26,Houston,Other,6959,923,104,TRUE,2,1.753586627,FALSE,50384.00282,14620.68843,3,1,12/28/2023,2/8/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
10/1/2020,32,New York,Consultant,14962,412,118,TRUE,3,2.26195142,FALSE,38279.48724,16901.49403,,1,1/15/2021,4/1/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
7/23/2023,32,Houston,Engineer,4014,747,0,FALSE,1,2.070428146,FALSE,43633.79467,38182.36799,0,0,9/20/2020,4/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/9/2024,43,Seattle,Banker,5040,664,111,TRUE,6,2.206438657,TRUE,31632.56632,9119.820113,4,2,9/26/2020,9/9/2024,0,TRUE,TRUE,TRUE,FALSE,FALSE
10/28/2019,59,Los Angeles,Other,5393,674,0,FALSE,1,1.153377799,FALSE,93777.7331,62565.20449,0,0,4/9/2015,9/17/2024,0,FALSE,,FALSE,FALSE,FALSE
2/3/2020,30,Los Angeles,Retail Worker,16482,651,0,FALSE,2,1.453532748,FALSE,56681.55259,46423.04148,0,0,7/25/2021,10/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/5/2022,68,Boston,Engineer,46406,743,0,FALSE,1,1.315281652,FALSE,31884.40672,22967.81832,0,0,8/15/2019,8/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/6/2022,49,Los Angeles,Lawyer,43223,778,0,FALSE,1,1.353324353,FALSE,83717.6299,,0,0,6/7/2021,12/26/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
8/31/2024,56,Dallas,Doctor,56865,638,0,FALSE,1,1.17207246,FALSE,68771.81307,59262.46102,0,0,6/8/2018,1/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/13/2021,66,Chicago,Banker,8028,801,0,FALSE,1,1.182575826,FALSE,67125.43775,44547.38313,0,0,11/29/2016,11/24/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/1/2020,69,Chicago,Banker,5995,497,0,FALSE,1,1.445373492,FALSE,21286.98528,13335.83034,3,1,11/16/2020,4/1/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
11/27/2020,49,Boston,Banker,4210,578,0,TRUE,1,1.110935979,FALSE,55477.24229,43431.10599,2,1,11/29/2021,6/29/2024,4,TRUE,FALSE,FALSE,FALSE,TRUE
11/13/2023,21,Dallas,Engineer,61301,486,0,FALSE,1,1.227697487,TRUE,74152.1505,60292.64816,4,2,1/28/2019,1/30/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
11/4/2020,47,Chicago,Consultant,14667,799,16,FALSE,1,1.162148195,TRUE,86311.5527,48748.8286,0,0,4/9/2021,1/14/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/19/2020,54,Dallas,Retail Worker,5992,,118,TRUE,3,2.643747077,TRUE,34461.59728,7821.72141,3,1,12/15/2023,8/6/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
5/7/2020,40,Dallas,Banker,3070,373,93,TRUE,5,3.118066422,FALSE,49715.9545,14225.42081,4,1,6/10/2015,6/11/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
11/24/2023,56,Seattle,Banker,2711,601,0,TRUE,1,1.632447208,FALSE,14575.31313,10750.23024,0,0,9/23/2022,1/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/19/2022,62,Atlanta,Accountant,51176,728,0,FALSE,1,1.212175911,FALSE,30215.45126,27959.36488,0,0,2/10/2018,5/26/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/20/2022,32,Houston,Teacher,59264,471,0,FALSE,1,1.343387625,FALSE,66971.19846,40660.97978,,1,11/1/2016,4/28/2024,4,TRUE,,TRUE,FALSE,FALSE
10/9/2021,60,Dallas,Teacher,45676,759,9,FALSE,1,0.995501188,FALSE,62398.73398,57200.69681,0,0,12/23/2021,8/21/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
1/2/2024,46,Houston,Other,6447,355,97,FALSE,5,2.404987051,TRUE,44015.71735,,3,2,11/10/2022,12/13/2023,3,TRUE,FALSE,TRUE,FALSE,FALSE
10/18/2021,53,Miami,Doctor,2253,717,0,FALSE,1,0.943262802,TRUE,83655.04509,54359.37238,0,0,12/5/2022,2/22/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
12/4/2020,30,Atlanta,Banker,7973,807,0,FALSE,1,1.530898807,FALSE,16960.81151,13345.00848,0,0,10/12/2021,12/20/2023,0,FALSE,,TRUE,FALSE,FALSE
2/13/2020,49,San Francisco,Teacher,34689,537,0,FALSE,1,2.412056076,FALSE,83423.71855,61952.08417,,1,10/10/2021,12/11/2023,2,FALSE,FALSE,TRUE,FALSE,FALSE
4/17/2021,24,Boston,Accountant,50113,722,0,FALSE,1,0.978690129,FALSE,12832.83648,10281.30522,0,0,5/29/2016,9/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/2/2024,68,Dallas,Consultant,13467,837,0,FALSE,1,1.162892715,TRUE,19419.26766,,0,0,5/8/2023,11/18/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
10/26/2023,39,Boston,Consultant,14476,,98,TRUE,4,2.791810194,TRUE,41046.94792,17221.42587,4,2,12/8/2016,5/15/2024,1,TRUE,TRUE,FALSE,FALSE,FALSE
5/7/2024,45,Los Angeles,Teacher,23210,683,0,FALSE,1,1.519303577,FALSE,65128.73388,60315.11323,0,0,5/5/2019,10/10/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
8/24/2024,19,Houston,Engineer,58677,336,115,TRUE,10,2.45881604,FALSE,30595.05753,10786.38977,4,2,2/26/2021,9/29/2024,4,TRUE,TRUE,TRUE,TRUE,FALSE
10/16/2021,59,Houston,Consultant,14092,544,111,TRUE,3,1.931015135,TRUE,36648.44973,11908.86962,3,1,10/13/2021,2/11/2024,1,TRUE,TRUE,TRUE,FALSE,FALSE
2/6/2024,62,Los Angeles,Accountant,37006,798,0,FALSE,1,1.397491451,FALSE,62161.1131,52476.56087,,0,2/5/2017,9/1/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/2/2023,74,San Francisco,Lawyer,69738,548,0,TRUE,1,1.152427777,FALSE,31004.91737,,1,0,10/11/2015,3/28/2024,1,TRUE,FALSE,FALSE,FALSE,FALSE
12/23/2019,70,New York,Retail Worker,43403,594,39,FALSE,2,0.916305849,FALSE,31888.78135,16081.75116,1,0,3/6/2022,8/10/2024,2,FALSE,TRUE,FALSE,FALSE,FALSE
11/2/2023,23,Seattle,Banker,9962,844,0,FALSE,1,0.740385415,TRUE,82248.51037,55635.1517,0,0,10/17/2017,8/28/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/14/2024,45,Dallas,Other,2037,557,1,FALSE,1,1.124962655,FALSE,92859.47948,59263.26399,2,1,4/16/2020,4/28/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
2/27/2023,45,Los Angeles,Other,5179,553,0,FALSE,1,1.710691928,FALSE,51329.6356,36805.3761,2,0,3/4/2021,7/30/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
11/12/2020,61,Seattle,Banker,6452,471,93,TRUE,8,2.234324965,TRUE,41159.57255,18470.59687,4,2,3/17/2017,1/9/2024,3,FALSE,TRUE,TRUE,FALSE,TRUE
3/30/2020,61,Houston,Banker,9445,592,0,FALSE,1,1.073204695,FALSE,86211.4448,56788.30725,,1,11/1/2022,8/16/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/19/2024,37,New York,Teacher,43285,468,93,TRUE,2,1.885009357,TRUE,11850.90439,4276.77911,,1,11/18/2020,2/12/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
11/3/2019,47,Los Angeles,Banker,2139,652,18,FALSE,1,0.594964793,FALSE,53421.2139,40490.78474,0,0,7/26/2022,9/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/16/2023,28,New York,Accountant,18616,404,113,TRUE,3,2.247614252,FALSE,10614.83306,5125.973956,3,2,11/22/2021,3/21/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
4/3/2022,72,Houston,Banker,5214,582,101,TRUE,3,1.350196496,TRUE,16629.76773,6585.869419,,2,8/10/2017,9/15/2024,2,TRUE,TRUE,FALSE,FALSE,TRUE
1/1/2020,45,Los Angeles,Accountant,15997,512,0,FALSE,1,1.219396669,FALSE,23377.66133,22061.34022,2,0,11/25/2018,9/16/2024,1,FALSE,,FALSE,FALSE,FALSE
12/22/2021,42,New York,Software Developer,65681,630,114,TRUE,5,2.442888067,FALSE,28035.02835,11066.11812,3,2,8/25/2017,2/1/2024,0,TRUE,TRUE,TRUE,FALSE,FALSE
2/6/2021,56,Seattle,Teacher,18311,695,0,FALSE,1,1.316717152,FALSE,18725.54235,13738.4134,0,0,1/18/2020,2/25/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/25/2020,50,Los Angeles,Retail Worker,6028,620,0,FALSE,1,1.003962093,TRUE,51045.57314,30003.00413,0,0,10/8/2023,9/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/25/2023,18,Dallas,Teacher,46686,576,0,FALSE,1,1.122155143,FALSE,25524.13091,17315.5313,,0,4/1/2016,2/13/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
3/5/2023,74,Houston,Doctor,77266,709,0,FALSE,1,1.292133661,FALSE,100177.4856,75815.72822,0,0,2/21/2024,12/16/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/3/2020,44,Miami,Other,4774,735,0,TRUE,1,0.872022413,FALSE,38369.12073,24945.94556,0,0,11/8/2019,1/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/2/2024,74,Boston,Accountant,46583,644,0,TRUE,1,1.279862691,FALSE,58691.74596,40061.2205,0,0,5/10/2018,9/30/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
2/4/2021,69,Houston,Banker,9196,774,23,FALSE,1,2.304691025,FALSE,15587.59962,10237.66379,0,0,4/14/2021,2/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/12/2021,30,Dallas,Other,2931,591,117,TRUE,5,1.501174231,FALSE,26335.44827,7419.720155,4,2,7/29/2022,3/18/2024,2,TRUE,TRUE,TRUE,FALSE,FALSE
10/29/2021,58,Chicago,Other,6052,436,109,TRUE,10,1.709968917,TRUE,24261.90075,9413.345416,4,2,6/29/2015,2/14/2024,4,TRUE,TRUE,FALSE,FALSE,TRUE
8/6/2022,20,Seattle,Banker,3461,569,38,FALSE,1,2.149716884,TRUE,15913.63034,10564.95922,1,1,1/16/2021,8/27/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
10/23/2023,56,Seattle,Consultant,3596,584,52,TRUE,2,1.622933737,FALSE,6306.733746,3395.620409,1,1,5/13/2021,2/18/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
10/5/2022,23,Boston,Accountant,46852,465,1,FALSE,1,1.344783646,FALSE,529826.7549,11026.63435,4,1,7/26/2022,4/24/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
7/8/2021,25,Houston,Retail Worker,15864,711,0,TRUE,1,1.017401633,FALSE,51378.19265,33956.82297,0,0,8/25/2020,3/24/2024,4,FALSE,FALSE,TRUE,FALSE,TRUE
5/5/2024,44,Boston,Accountant,29346,536,0,FALSE,1,1.307536242,FALSE,100374.2793,56235.20397,2,0,1/24/2022,4/8/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/18/2022,26,Atlanta,Lawyer,5209,788,0,FALSE,1,1.197390495,FALSE,28553.01867,21652.83203,0,0,10/28/2020,5/18/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
2/6/2020,54,Houston,Banker,2609,628,0,FALSE,1,1.690546735,TRUE,37256.29409,26791.27191,0,0,12/10/2019,8/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/21/2022,50,Los Angeles,Retail Worker,18489,558,0,FALSE,1,1.035474655,TRUE,46254.371,36146.11248,,0,6/2/2018,11/20/2023,1,FALSE,FALSE,TRUE,FALSE,FALSE
5/29/2022,68,Los Angeles,Teacher,37972,685,0,FALSE,1,1.270209696,FALSE,70657.11096,46254.45313,0,0,2/8/2024,5/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/9/2020,59,Atlanta,Other,2022,380,119,TRUE,4,1.70118065,TRUE,34614.54232,13204.79138,4,2,11/24/2023,9/27/2024,3,TRUE,TRUE,TRUE,FALSE,TRUE
12/3/2019,61,San Francisco,Teacher,42546,737,0,TRUE,1,1.002885605,FALSE,69038.83601,46263.70735,0,0,10/2/2021,7/12/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
10/10/2021,41,Atlanta,Banker,7194,380,98,TRUE,6,1.977728169,FALSE,17900.29787,4094.773359,3,1,7/7/2024,4/5/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
1/6/2021,32,Atlanta,Engineer,7795,797,0,FALSE,1,1.011426737,FALSE,63322.68848,52994.97758,0,0,12/9/2018,9/7/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
5/26/2022,71,Boston,Consultant,13009,611,0,FALSE,1,0.996822747,FALSE,78400.73838,66959.07411,0,0,12/11/2019,7/3/2024,0,FALSE,,TRUE,FALSE,FALSE
5/28/2021,49,New York,Consultant,15563,691,10,FALSE,1,1.072052346,FALSE,46621.12953,39625.47939,0,0,12/27/2019,6/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/8/2021,49,Los Angeles,Other,7940,359,97,TRUE,2,2.060115401,TRUE,19522.99858,5342.259521,4,2,8/16/2016,11/25/2023,4,FALSE,FALSE,TRUE,FALSE,FALSE
5/2/2021,41,New York,Artist,13629,647,0,TRUE,1,1.015632244,FALSE,25641.76979,13159.96499,0,0,4/25/2023,12/3/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
8/29/2021,58,Atlanta,Consultant,15103,777,0,FALSE,1,1.509108029,FALSE,379254.994,12602.59283,0,0,7/11/2015,4/20/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
12/17/2022,69,San Francisco,Banker,4019,828,0,FALSE,1,1.29924544,FALSE,16599.90458,15593.19085,0,0,12/25/2016,11/10/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/2/2020,66,Los Angeles,Doctor,37076,789,0,FALSE,1,1.485123563,FALSE,53642.38801,39740.30274,0,0,2/15/2015,3/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/12/2023,66,Houston,Teacher,22928,594,116,TRUE,2,1.61262238,TRUE,20516.20762,4394.037944,,1,9/8/2022,7/9/2024,2,TRUE,FALSE,TRUE,TRUE,FALSE
10/23/2023,69,Houston,Retail Worker,20746,506,0,FALSE,1,1.056445888,FALSE,17629.43498,13238.64164,1,0,1/13/2023,8/12/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
6/2/2024,29,Houston,Accountant,28764,642,0,FALSE,1,0.775754132,FALSE,92153.156,53333.72876,0,0,2/29/2020,11/6/2023,0,FALSE,,FALSE,FALSE,FALSE
12/3/2020,56,Dallas,Banker,3033,751,0,FALSE,1,0.929245739,FALSE,72759.35428,44011.16671,0,0,5/14/2020,5/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/14/2020,19,Boston,Other,5081,381,0,FALSE,1,1.069541445,FALSE,48257.97371,35046.31646,4,2,2/27/2016,11/13/2023,4,FALSE,FALSE,TRUE,TRUE,FALSE
6/26/2021,20,Chicago,Doctor,97667,495,105,TRUE,1,1.254488947,FALSE,39509.47887,10074.68567,3,1,10/8/2019,7/4/2024,3,TRUE,,FALSE,FALSE,FALSE
6/5/2021,66,Atlanta,Teacher,52269,410,110,TRUE,2,2.384756647,TRUE,8388.227594,1895.473998,4,1,5/20/2021,11/17/2023,3,FALSE,TRUE,TRUE,FALSE,FALSE
9/9/2020,54,Chicago,Software Developer,8768,616,18,FALSE,1,0.649409148,FALSE,53375.55708,37705.43667,0,0,9/29/2021,11/22/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/6/2022,66,Miami,Teacher,52747,828,0,FALSE,1,1.439027251,FALSE,18473.62931,,0,0,10/25/2021,9/9/2024,3,FALSE,,FALSE,FALSE,TRUE
9/23/2020,73,Boston,Artist,19096,604,0,FALSE,1,0.963450758,FALSE,55333.65494,37521.12233,0,0,9/6/2017,10/1/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/15/2020,34,Houston,Banker,6979,754,0,FALSE,1,0.883045218,TRUE,87849.39783,57944.17069,0,0,9/16/2023,8/2/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/16/2022,66,Los Angeles,Banker,3658,671,0,FALSE,1,1.315283925,FALSE,53835.24544,40905.63841,0,0,12/18/2019,7/11/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
3/23/2022,19,Boston,Software Developer,33059,689,0,FALSE,1,0.97246587,FALSE,46859.75616,33630.97621,0,0,4/14/2018,6/25/2024,0,FALSE,FALSE,FALSE,TRUE,TRUE
8/4/2024,19,Dallas,Teacher,26643,614,0,TRUE,1,1.571493747,FALSE,57441.8001,36475.28343,0,0,4/12/2017,11/15/2023,4,FALSE,FALSE,FALSE,FALSE,TRUE
2/18/2020,45,Los Angeles,Teacher,41765,,5,FALSE,1,1.24012427,TRUE,20389.90383,14165.06485,0,0,8/5/2023,3/22/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/31/2021,71,New York,Banker,9115,495,85,FALSE,2,1.43706294,TRUE,51695.14943,26868.13466,,2,5/29/2022,2/28/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
9/17/2023,40,Dallas,Banker,5831,504,0,TRUE,1,0.862001826,FALSE,89172.561,55703.34516,1,1,5/12/2024,9/6/2024,1,FALSE,,TRUE,FALSE,FALSE
6/3/2023,54,New York,Software Developer,44758,612,0,FALSE,1,1.568337557,FALSE,29718.41907,25457.93105,0,0,6/2/2020,4/13/2024,0,FALSE,,FALSE,FALSE,FALSE
3/2/2024,49,Los Angeles,Banker,3462,479,110,TRUE,1,2.717153526,FALSE,24082.59764,10233.44022,4,2,8/29/2019,6/27/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
10/19/2022,50,Houston,Other,6095,523,0,FALSE,1,1.132758332,FALSE,53242.21192,51181.71351,1,1,10/9/2020,11/25/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
12/15/2019,18,Chicago,Lawyer,29155,496,0,FALSE,1,1.408909074,FALSE,92643.96658,84436.42534,,2,9/6/2022,4/3/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
10/14/2022,36,Atlanta,Artist,13556,794,0,FALSE,1,1.273935158,FALSE,84576.69552,49461.05346,0,0,6/24/2024,3/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/19/2022,19,Dallas,Banker,9286,687,0,FALSE,1,1.13930537,FALSE,95488.91448,72807.8868,0,0,1/25/2017,1/8/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
2/20/2022,70,Boston,Lawyer,49904,784,0,FALSE,1,1.286568626,FALSE,83317.18079,43653.96322,0,0,5/30/2015,1/17/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
2/4/2023,61,Seattle,Retail Worker,19127,469,0,FALSE,1,1.404496056,FALSE,23410.11636,21349.81985,3,2,3/13/2016,12/22/2023,4,FALSE,TRUE,TRUE,FALSE,FALSE
4/25/2024,43,Atlanta,Banker,7451,587,0,FALSE,1,1.124004361,FALSE,308829.0498,11622.96298,1,1,4/20/2020,10/24/2024,2,TRUE,FALSE,TRUE,FALSE,FALSE
12/27/2020,49,New York,Teacher,6480,800,0,FALSE,1,1.683550587,FALSE,31741.382,,0,0,2/1/2016,3/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/9/2022,23,Los Angeles,Other,5212,427,91,TRUE,4,2.651709622,TRUE,13471.72304,4646.627485,3,2,6/12/2016,6/10/2024,4,FALSE,TRUE,FALSE,FALSE,TRUE
4/1/2021,49,Atlanta,Banker,2151,645,0,FALSE,1,1.121610825,FALSE,39183.04773,23201.82093,0,0,6/21/2021,7/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/27/2020,72,New York,Consultant,13845,790,0,FALSE,1,1.620026056,FALSE,61892.80554,42635.8917,0,0,7/31/2016,1/7/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
5/29/2020,21,Atlanta,Accountant,20605,734,0,TRUE,1,1.234483808,FALSE,15648.47691,13594.33101,0,0,11/22/2014,1/2/2024,3,FALSE,TRUE,FALSE,TRUE,TRUE
8/23/2023,72,Miami,Banker,8671,614,0,FALSE,1,1.152721477,TRUE,42792.69785,43249.53552,0,0,6/19/2020,3/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/5/2021,28,Boston,Artist,13638,843,1,FALSE,1,0.973265627,FALSE,12817.23554,9770.623383,,0,12/17/2017,10/21/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/29/2021,73,Miami,Doctor,75939,641,0,TRUE,1,1.480328822,FALSE,18851.61367,14381.9964,0,0,7/20/2022,2/2/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/17/2020,34,Atlanta,Consultant,14271,550,98,TRUE,2,1.279415931,TRUE,42465.30942,12295.30848,4,2,5/22/2018,6/30/2024,2,TRUE,TRUE,FALSE,FALSE,FALSE
11/2/2019,55,Dallas,Banker,9456,682,0,TRUE,1,1.252378127,FALSE,66282.54111,47770.8481,,0,4/1/2023,4/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/2/2023,41,Boston,Accountant,56295,745,0,FALSE,1,1.302731901,TRUE,22235.08176,17829.28964,0,0,8/17/2017,1/20/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
4/20/2021,22,Chicago,Other,3378,625,109,TRUE,4,2.968098327,TRUE,44615.20265,17406.66974,4,2,1/29/2019,11/28/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/27/2021,69,Houston,Banker,40624,526,46,TRUE,1,0.916779636,FALSE,24245.44036,14761.52616,1,0,10/21/2018,7/28/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
9/4/2022,51,Miami,Retail Worker,10948,746,0,FALSE,1,1.24877186,FALSE,37593.87778,23682.58416,0,0,3/17/2016,4/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
