age,income_level,fico_score,delinquency_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,account_age_days,credit_history_length,location_encoded,occupation_encoded,charge_off_status
49,4210,578.0,0,1,1.110935979,0,55477.24229,43431.10599,2,1,4,1,0,0,0,1,1467,943,1,2,1
61,7627,554.0,22,1,0.781906956,0,84717.90362,70874.28933,2,0,4,0,0,0,0,1,252,1644,3,7,1
36,8318,353.0,92,10,2.230850307,1,5807.560406,2557.281212,1,2,4,0,1,1,0,0,1630,2507,4,2,1
61,29715,521.0,6,1,1.06393587,0,19636.27109,18501.68644,2,1,3,1,0,0,1,0,133,1879,1,0,1
18,8160,740.0,0,1,1.790020603,0,80662.88215,49794.93447,0,0,0,0,0,0,0,1,1068,1347,5,7,0
30,5771,798.0,0,1,0.707298185,1,80638.89683,54714.68846,0,0,0,0,0,0,0,0,377,40,7,7,0
42,51513,572.0,0,1,1.220288439,0,90686.27628,66286.87176,0,0,2,0,0,0,0,0,1385,2017,2,0,0
63,59447,428.0,117,9,2.721857782125,1,5105.071556,2020.102985,0,2,4,1,0,0,0,0,509,3052,4,0,1
23,16657,763.0,0,1,1.46607866,0,31389.27537,20412.34618,0,0,0,0,0,0,0,0,625,2686,9,3,0
33,17560,755.0,0,1,0.993740122,0,34027.40995,24122.53438,0,0,0,0,0,0,0,0,1663,970,2,0,1
49,15445,654.0,112,1,1.694072615,1,24529.30713,7668.377253,4,1,0,1,0,0,1,0,1419,3084,8,3,1
70,16543,629.0,0,1,0.985935758,0,45011.59554,30312.24115,0,0,0,0,0,0,0,0,568,392,0,8,1
56,7896,518.0,0,1,2.315357696,0,33538.9884,25504.02285,2,0,2,0,0,0,0,0,306,2359,9,7,0
66,36016,744.0,0,1,2.176539177,0,63471.74916,36222.70205,0,0,4,0,0,0,0,1,722,2324,0,10,0
49,56948,745.0,43,1,1.602628011,0,75063.28437,37950.12583,1,0,0,1,1,0,0,0,1860,3393,4,0,0
54,9903,342.0,111,4,2.395128532,1,12034.05419,3388.682386,4,1,4,0,1,1,0,0,965,146,8,2,1
19,6259,716.0,0,1,1.076124084,0,78166.13411,66799.68771,0,0,0,0,0,0,0,0,1723,2147,7,2,0
29,13685,670.0,2,1,1.634799699,0,92640.45258,83172.29191,0,0,0,0,0,0,0,0,1344,2648,4,8,0
59,23001,720.1,0,1,1.501615181,0,77494.40123,62954.63274,0,0,0,0,0,0,0,0,817,-171,6,10,0
44,14174,529.0,98,3,1.849705253,0,19579.03028,5423.704063,3,2,3,0,1,0,0,1,1548,2681,9,3,1
35,6808,622.0,12,1,1.719413807,0,12687.24694,11188.85693,0,0,3,1,0,0,0,1,1757,404,1,2,0
59,41865,786.0,0,1,1.85826973,0,37109.05157,19293.30035,0,0,0,0,0,0,1,0,1324,3007,2,10,0
46,67858,598.0,0,1,1.257290477,0,34259.17909,23882.49968,2,1,2,0,0,0,0,0,994,536,6,4,0
45,2651,510.0,0,1,1.415958737,0,80172.60123,64065.19329,1,1,3,0,0,1,0,1,116,2298,2,7,1
70,37875,720.0,0,1,1.660718015,0,44634.66389,43728.28772,0,0,0,0,0,0,0,0,861,322,6,10,0
33,4499,832.0,0,1,1.004824496,0,40756.40467,34410.32592,0,0,0,0,0,0,0,0,1399,353,9,7,0
18,15191,720.3,0,1,1.025778006,0,68871.95548,56883.00165,0,0,0,0,0,0,0,0,658,1470,5,3,0
20,4543,708.0,0,1,1.017471478,0,49652.77224,48713.82682,0,0,0,0,0,0,0,0,414,484,3,2,0
62,57920,674.0,0,1,1.474574187,0,13364.22839,9150.979117,0,0,0,0,0,1,1,0,944,-124,3,10,0
23,2385,707.0,7,1,1.659833517,1,75574.4286,48462.69937,0,0,0,0,0,1,0,0,1281,831,4,2,0
23,22826,770.0,10,1,1.699334937,0,79804.20637,57390.60368,0,0,0,0,0,0,0,0,1033,1705,0,3,0
70,12192,821.0,0,1,1.139012304,0,84818.89654,68369.93333,0,0,0,0,0,0,0,0,268,2976,6,1,0
37,50102,680.0,0,1,1.221265137,0,49889.96548,31166.54027,0,0,0,0,0,0,0,0,932,1216,6,10,0
62,77144,379.0,92,3,2.721857782125,1,31767.20135,12044.712176969999,4,2,4,0,1,1,0,1,1017,-122,4,4,1
47,2123,716.6,0,1,0.791201592,0,73608.55673,41564.970954,0,0,0,0,0,1,0,0,1343,1728,4,7,0
51,22304,753.0,0,1,0.601096384,0,67131.35696,55074.06803,0,0,0,0,0,0,0,0,890,1080,7,10,0
55,3307,659.0,0,1,1.376444501,0,29410.67008,26225.00473,0,0,0,0,0,0,0,1,351,873,0,7,0
34,6210,753.0,0,1,1.596875255,0,40542.83504,26106.76305,0,0,0,0,0,0,0,0,710,-4,1,2,0
33,4068,824.0,0,1,1.173599578,0,75010.1897,53572.20167,0,0,0,0,0,0,0,0,1604,1854,3,2,0
71,6481,588.5,0,1,1.390827278,0,12302.61334,35187.823751,1,0,1,0,0,0,0,0,158,39,6,2,0
42,7409,643.0,0,1,0.732366592,0,19310.69907,12135.71032,0,0,0,0,0,0,0,0,1050,568,7,6,0
68,44777,394.0,112,5,1.295661488,0,46389.78306,18556.10022,3,1,3,1,0,0,0,0,626,1466,9,5,0
37,5040,743.0,0,1,0.902162394,1,91830.84261,61488.8464,0,0,0,0,0,0,0,0,1414,-50,8,2,1
55,42560,699.0,0,1,1.998496152,0,49448.98697,36227.21745,0,0,0,0,0,1,1,0,1508,1298,2,5,1
30,21592,643.0,113,3,2.44280095,0,54434.2103,18706.88068,3,2,0,1,1,1,0,0,1599,779,5,1,1
56,14909,694.0,0,1,0.878300027,0,80845.24628,54739.62047,0,0,0,0,0,0,0,0,334,3037,7,3,0
70,47815,649.0,0,1,1.811409176,0,34193.08819,21082.42952,0,0,0,0,0,1,0,1,53,997,3,0,0
33,7537,658.0,2,1,1.534007487,0,75722.16075,56801.37793,0,0,0,0,0,0,0,0,1639,2974,9,7,0
71,13470,809.0,0,1,1.032794101,0,66179.36694,55658.65975,0,0,4,0,0,0,0,1,1320,171,8,3,0
62,12800,712.0,0,1,0.977620484,0,50824.54482,45235.70886,0,0,0,0,0,0,0,0,1774,154,9,8,0
65,34167,387.0,115,5,2.707413632,1,13513.56916,5640.629816,3,2,3,0,1,0,1,0,1201,1075,8,10,1
47,16149,709.0,0,1,1.188497733,0,54597.42104,47141.3497,0,0,0,1,0,0,0,0,880,1318,7,3,0
39,4561,396.0,118,3,2.606516943,1,7385.224622,3228.029569,2,1,3,1,1,0,0,0,1630,1152,7,7,1
41,56295,745.0,0,1,1.302731901,1,22235.08176,17829.28964,0,0,0,0,0,0,0,1,670,2347,1,0,0
28,4055,767.0,0,1,0.921806488,0,91291.77142,53625.753261,0,0,0,0,0,1,0,0,87,277,7,2,0
68,47799,617.0,0,1,1.113195425,0,36448.09474,47535.375611999996,0,0,0,0,0,0,0,0,701,3164,2,0,0
36,30643,783.0,0,1,1.189495786,0,73914.24404,60112.89415,0,0,0,0,0,1,0,0,126,2112,3,10,0
34,13675,691.0,9,1,1.343642576,0,90050.63556,66826.69545,0,0,0,1,0,0,0,0,458,82,2,3,0
24,59938,433.0,106,3,1.950109842,1,49390.69068,9033.649084,3,2,3,0,1,1,1,0,1328,3421,0,10,0
32,16231,792.0,12,1,0.958538997,0,72075.77581,41796.218493,0,0,0,0,0,0,0,0,515,1299,7,3,0
49,13492,662.0,2,1,0.91829909,0,52557.3734,47715.562739999994,0,0,0,1,0,0,0,0,1204,3383,4,3,0
43,16112,420.0,114,4,1.761247888,0,42304.31602,10337.55831,3,2,3,0,1,1,0,1,1713,1866,5,3,1
36,7746,787.0,0,1,0.85340395,1,99590.16322,61832.52554,0,0,0,0,0,1,0,0,1490,122,1,0,0
53,6439,731.6,7,1,1.304632405,0,45008.22025,29354.81912,0,0,0,0,0,0,0,0,1608,829,6,2,0
25,8662,471.0,1,1,1.477454136,0,45126.23019,24882.96624,3,1,3,1,0,0,1,1,228,1156,5,2,0
72,4515,705.0,0,2,1.732192344,0,29261.64538,18660.15586,0,0,0,0,0,0,0,0,147,-197,1,2,0
37,38665,722.0,0,1,1.227149303,0,89182.93486,52854.32625,0,0,0,0,0,0,0,0,1516,1045,8,10,0
21,34230,787.0,0,1,0.696028563,0,19598.62219,13748.11861,0,0,0,0,0,0,0,0,1011,298,1,10,0
23,5212,427.0,91,4,2.651709622,1,13471.72304,4646.627485,3,2,4,0,1,0,0,1,939,2920,5,7,1
50,21410,512.0,119,2,0.896271203,1,1580.20105,534.6193337,1,1,2,1,1,0,0,1,93,2481,0,0,1
40,76081,596.0,36,1,1.418966461,1,37559.84892,20427.68326,1,0,2,0,1,1,0,0,389,3075,2,4,0
50,46027,761.0,0,1,1.161761618,0,86441.53208,53289.48931,0,0,0,0,0,0,0,0,1630,96,9,10,0
41,5872,421.3,95,3,2.301718262,1,29083.96458,10809.44525,3,1,4,0,1,1,0,0,1705,69,0,2,1
60,2212,395.0,108,8,1.163149348,1,9031.175383,4164.149815,4,1,4,1,1,1,1,1,1420,1791,5,2,1
58,16308,504.0,97,1,2.721857782125,1,11009.30115,4450.00291,3,1,2,0,0,1,0,1,1029,1631,6,3,1
42,25520,521.0,0,1,1.278702662,1,25212.34946,19097.27855,2,1,2,0,0,0,0,0,959,2034,8,10,0
41,17993,718.0,0,1,1.203999715,0,33700.70125,24787.41986,0,0,0,0,0,0,0,0,1113,791,0,0,0
45,9523,650.0,0,1,1.419982464,1,73667.7699,49026.39348,0,0,0,0,0,0,0,1,1249,1842,3,2,0
42,6491,659.8,0,1,1.04721204,0,44913.90737,43948.29662,1,0,1,0,0,1,1,0,1548,1838,9,2,1
21,3298,721.0,0,1,0.992628661,0,68545.09635,60933.98662,0,0,0,0,0,0,0,0,736,325,4,2,0
50,8596,364.0,97,3,2.434917777,1,38150.35328,14890.33663,4,1,4,0,1,0,1,0,1037,1115,3,7,1
54,44758,612.0,0,1,1.568337557,0,29718.41907,25457.93105,0,0,0,0,0,0,0,0,549,1411,7,9,0
63,18495,496.0,109,4,1.883246945,1,25534.79584,5875.591772,1,1,4,1,1,1,0,1,1010,3370,5,0,1
59,31293,662.0,0,1,1.25168518,0,60901.82102,47715.562739999994,0,0,0,0,0,1,0,0,672,1718,6,0,0
70,5227,483.0,10,1,1.092570785,0,81972.50517,48828.87759,4,2,4,0,1,0,0,1,727,1592,4,7,0
38,28279,773.0,0,1,1.305874926,0,51655.57312,35906.23647,0,0,0,0,0,0,0,0,1047,297,5,0,1
52,9935,554.0,99,10,2.721857782125,1,33335.45227,16626.12136,3,1,1,1,0,1,0,1,667,-116,4,7,1
42,24679,642.0,25,1,0.847409567,0,26135.31136,22408.54052,0,0,0,0,0,0,0,0,1636,1048,5,2,0
29,19776,555.0,109,3,2.28213537,1,20723.90208,10795.53799,4,2,3,0,1,0,0,1,296,1887,3,8,0
55,7081,475.0,119,6,2.721857782125,1,36739.04079,14995.28062,3,1,4,1,1,0,1,0,847,237,1,7,0
34,20352,611.0,0,1,1.235663052,0,34074.05394,25012.6347,0,0,0,1,0,0,1,0,1787,1811,3,10,0
21,9326,791.0,0,1,1.342871442,0,15954.62366,9546.996011,0,0,0,0,0,1,0,0,1668,1718,4,2,0
60,81867,457.0,96,5,0.830348568,1,23323.13241,6673.799639,4,1,3,1,1,1,0,1,982,2607,9,5,1
39,69581,386.0,93,5,2.721857782125,1,37336.1087,15494.3821,3,2,3,0,1,1,0,0,1375,2885,3,6,1
44,18236,621.0,8,1,0.79838521,0,65223.95574,49970.45715,0,0,0,0,0,0,0,0,949,2273,7,10,1
19,24584,484.0,107,2,2.721857782125,1,38725.10796,11627.6422,4,2,4,1,1,0,0,0,1164,1914,3,10,1
37,13560,663.0,1,1,0.824006546,0,11191.09539,8190.320796,0,0,0,0,0,0,0,0,758,2609,4,3,0
59,9797,410.0,105,2,1.922126209,0,25150.18203,8190.337746,4,2,3,0,1,0,0,0,80,2213,2,2,0
69,3399,534.0,24,1,1.761773361,0,87334.82568,59355.17592,0,0,4,0,0,0,0,1,1697,6,9,2,0
66,2624,508.0,0,1,1.316428381,0,96614.02798,66264.99282,2,0,1,0,0,0,0,1,915,367,7,7,0
46,69391,556.0,0,1,1.106245262,0,76205.88708,47294.89386,0,0,2,0,0,0,0,0,1363,1191,4,9,0
60,15538,358.0,94,6,2.721857782125,1,34584.41996,8516.445774,1,1,4,0,1,0,0,0,382,1385,0,3,0
44,85415,684.0,0,1,1.350989587,0,21508.86807,11431.00157,0,0,0,1,0,0,0,0,1728,611,7,4,0
62,14646,439.0,111,3,1.430298242,1,12373.23347,5203.100793,3,2,3,0,1,1,0,0,1607,2871,5,3,1
28,5128,657.0,0,1,1.062368113,0,104631.3988,78863.10648,0,0,0,0,0,0,0,0,1133,3332,1,7,0
42,8437,609.0,0,1,1.276425386,0,91262.70175,71008.61323,0,0,0,0,0,0,0,0,452,1047,9,7,0
31,8694,673.0,0,1,0.80469261,0,90819.38795,65050.75722,0,0,0,0,0,0,0,0,661,730,0,2,0
29,9625,559.0,3,1,1.197880002,1,24179.39485,20011.84532,1,1,1,0,0,1,0,0,1221,1743,3,1,0
24,5562,775.0,0,1,0.728786175,0,64989.70833,43296.75805,0,0,0,0,0,0,0,0,1683,2931,5,2,0
18,37559,838.0,0,1,1.13504413,0,89011.48791,75847.0777,0,0,0,0,0,0,0,0,1265,480,9,7,0
21,3280,530.0,100,5,1.809609013,1,43637.32473,17577.5366,4,2,1,1,1,1,0,0,1096,3231,5,2,1
40,23849,643.0,0,1,1.248764712,0,29657.10648,20511.64778,0,0,0,0,0,0,0,0,1725,89,7,1,0
40,4262,518.0,100,3,1.941141724,0,28726.57966,6100.624275,4,2,3,1,0,0,0,1,1373,1759,9,2,1
55,2504,339.0,106,3,2.514767843,1,2262.896931,1015.270188,3,1,3,1,0,1,0,1,1574,188,9,7,1
40,6326,532.0,0,1,1.196017926,0,69038.39647,41597.31034,2,0,1,0,0,0,0,1,1639,547,4,7,0
49,9320,359.0,101,3,1.642573042,0,46249.57295,11766.67894,3,2,3,0,1,1,0,0,68,2204,2,7,1
52,8948,622.0,0,1,1.815046338,0,11464.98851,8991.055855,0,0,0,0,0,0,1,1,347,915,6,7,0
21,17755,416.0,95,10,0.808481153,1,10167.75618,3506.47254,3,2,4,0,1,1,0,1,239,279,3,0,1
50,31189,764.0,0,1,1.016381998,0,14287.49259,10080.82395,0,0,0,0,0,1,0,0,1408,1641,3,0,0
39,16351,432.0,113,2,2.721857782125,1,7987.989882,2883.10564,3,2,4,1,0,1,0,1,846,3436,3,3,1
62,5283,620.0,9,1,0.920546213,0,36025.28696,23849.52156,0,0,4,0,0,0,0,1,507,2994,4,7,1
41,2183,722.0,0,1,2.171861604,0,45768.15562,39344.97261,0,0,0,0,0,0,0,0,1114,2514,2,2,0
74,13340,670.0,0,1,1.34495215,0,73064.17072,72927.38263,0,0,0,0,0,0,0,0,1856,1864,6,3,0
20,8310,360.0,93,2,1.864555166,1,41884.18602,10752.70192,3,2,3,1,0,1,0,0,241,-116,7,7,1
51,48575,420.0,0,1,1.191396439,0,77769.37678,43475.20307,4,2,4,0,0,1,0,0,418,2466,4,7,0
45,82611,808.0,0,1,0.764218986,0,12318.88534,11114.01756,0,0,0,0,0,0,0,1,1356,2828,6,4,0
37,5005,760.0,0,1,0.880262027,0,77102.37126,65984.46707,0,0,0,1,0,0,0,0,1102,2838,5,2,1
63,6279,557.0,0,1,2.192050399,0,33570.06633,25642.95587,1,0,2,0,0,0,0,0,414,840,9,2,0
53,66304,508.0,0,1,1.981184388,0,28738.81454,26834.48573,1,1,3,0,0,0,0,1,914,-17,1,9,0
31,20726,522.0,18,1,1.4757174,0,76412.8839,55991.48442,1,0,1,0,0,0,0,0,1575,698,6,8,0
62,67685,531.0,3,1,1.223452504,0,70675.94538,49776.94827,2,0,1,0,0,0,0,1,1183,3049,5,4,1
25,8379,819.0,0,1,1.853981461,0,12902.98519,10586.2103,0,0,0,0,0,0,0,0,243,2554,5,2,0
21,28142,478.0,0,1,0.862996354,0,29384.57122,22560.23584,3,2,3,1,1,0,0,1,69,-6,4,10,0
52,7646,767.0,0,1,1.140834173,0,70521.22914,48402.82269,0,0,0,0,0,0,0,0,1400,151,6,8,0
45,30383,645.0,0,1,0.998240267,0,72035.62401,56149.2828,0,0,0,0,0,0,1,1,1142,231,1,0,0
45,33164,761.0,0,1,1.034311252,0,82787.31941,56340.96105,0,0,0,0,0,1,0,0,919,3165,5,10,0
34,7822,394.0,111,10,1.256156244,1,27570.73161,7268.346502,1,2,3,0,1,1,0,0,1337,3090,9,2,1
40,16706,701.0,109,3,1.643488961,0,35228.31268,18284.39657,4,1,0,1,0,1,0,0,573,1432,4,3,1
50,10552,635.0,0,2,1.247463449,0,18927.20485,37565.194755,0,0,0,0,0,0,0,0,199,2135,0,8,0
49,6789,376.0,56,2,2.563554182,1,25238.85128,16815.16455,4,1,3,0,1,0,0,0,847,1980,1,7,0
26,39427,740.0,24,1,1.046436854,0,88841.0387,75838.60697,0,0,0,0,0,0,0,0,52,3046,4,10,0
37,34503,648.0,0,1,1.591848039,0,65214.6391,53402.24103,0,0,0,0,0,0,0,0,173,1266,7,0,1
34,6086,600.0,0,1,2.07386514,0,30517.75612,39940.663951999995,0,0,0,0,0,0,0,0,1050,2289,1,7,0
27,9686,341.0,112,1,2.623170876,0,47148.24092,8979.838655,4,1,3,1,0,1,0,0,166,3166,6,2,1
57,45507,734.0,0,1,0.997935483,0,20475.95244,14786.0655,0,0,4,0,1,0,0,0,1040,1238,6,0,0
40,25327,511.0,0,1,1.611359471,0,33917.19014,21923.08296,1,1,2,0,0,0,0,0,778,3301,9,10,0
39,8869,372.0,106,2,2.376960219,1,8763.100076,3987.818366,3,2,4,1,1,0,0,0,538,3169,7,7,1
44,7649,703.0,15,1,1.585691627,0,15592.2282,9895.015288,0,0,0,0,0,0,0,0,1442,2805,8,5,0
29,9774,712.0,0,1,1.024651657,0,93225.79733,59584.90994,0,0,0,0,1,0,0,0,43,1634,8,1,0
34,43421,547.0,0,1,1.325455041,0,100835.5962,37459.615107,1,0,2,0,0,0,0,0,1216,633,0,10,0
68,28036,584.0,0,1,1.381024263,0,64857.06263,49738.70331,0,1,2,0,0,0,0,0,1038,1202,3,10,0
23,6266,600.0,16,1,1.284477802,0,46836.22348,34691.53555,0,0,0,1,0,0,0,0,1030,-227,2,2,0
53,39116,432.0,0,1,0.909956613,0,30461.21727,26599.97117,3,2,3,0,0,1,1,0,72,3291,9,0,0
66,6835,670.0,0,1,1.230446336,0,94680.6371,67328.54897,0,0,0,0,0,0,0,0,1286,2068,4,2,0
44,28197,504.0,102,5,1.875998443,1,2723.12248,555.1386054,3,1,2,0,0,0,0,1,1041,2596,1,0,0
47,23407,550.0,0,1,0.824634092,0,70328.9673,53490.28317,1,1,2,0,0,0,0,0,1234,-120,5,8,0
29,70217,689.0,25,1,1.05423656,0,68345.41292,57068.80333,0,0,0,0,0,0,0,0,1383,1575,0,4,0
56,9554,759.0,0,1,0.962537116,0,82262.31072,34537.6995097,0,0,0,0,0,0,0,0,831,1099,7,7,0
24,2641,557.0,22,1,0.798413023,1,90902.15462,36262.5003382,1,0,2,0,0,0,0,0,422,563,2,7,0
63,70343,652.0,0,1,1.102028024,0,34114.67827,31196.71626,0,0,0,0,0,0,0,0,1221,2715,3,6,0
49,59296,790.0,9,1,1.184010515,0,69304.94927,54638.40125,0,0,0,0,0,0,0,0,194,1580,5,0,0
72,4544,509.0,0,1,1.416342032,0,19153.39831,11194.49939,1,1,2,0,0,1,0,0,1646,637,3,7,1
23,43464,588.0,14,1,1.941283996,0,72021.15662,58744.29357,1,0,1,0,0,0,0,0,1480,249,6,10,0
29,36875,798.0,0,1,0.963790272,1,94025.12518,31925.720181300003,0,0,0,0,0,1,0,0,392,699,3,0,0
29,4991,571.0,1,1,1.427888778,0,18231.08392,13813.75217,1,1,2,0,0,0,1,0,1849,2677,1,7,0
28,8061,693.0,0,1,1.058949187,0,14120.4419,12804.49322,0,0,0,0,0,0,0,0,1424,521,9,7,0
49,16024,652.0,30,1,1.856527293,0,65763.54139,51010.16461,1,0,3,1,0,0,0,1,260,2610,2,3,0
59,13582,779.0,0,1,1.021158679,0,10725.12235,7664.579598,0,0,3,0,0,0,0,1,178,1569,2,3,1
46,5187,612.0,0,1,0.881661252,0,65256.98401,46313.82761,0,0,0,0,0,1,0,0,1604,1146,2,7,0
74,33220,522.0,108,10,1.578497728,0,47128.84906,9715.8102558,4,2,1,1,1,0,0,0,482,3130,0,10,1
23,15223,796.0,0,1,0.731323941,0,32016.53807,44557.447523999996,1,0,0,0,0,1,0,0,1309,2005,3,8,1
66,16677,590.0,115,2,0.982515088,0,52625.04424,13390.12023,3,1,1,1,0,0,0,0,1304,2483,0,10,1
65,9887,640.0,0,1,1.151436885,1,54982.4489,43457.34552,0,0,0,0,0,0,0,0,1081,2268,4,2,0
55,14597,628.0,0,1,1.210012591,0,85370.87273,53829.15841,0,0,0,0,0,1,0,0,523,608,2,1,0
25,58313,733.0,0,1,1.220354225,0,19262.63701,16769.59706,0,0,0,0,0,1,0,0,496,3477,3,0,0
57,5830,654.0,0,1,0.916890395,0,53055.26711,45109.63977,0,0,0,0,0,0,0,0,792,3014,3,2,1
42,2717,621.0,1,1,0.788581394,1,35346.32697,24353.42515,0,0,0,0,0,0,1,1,280,88,1,9,0
31,24250,610.0,0,1,1.231480314,0,54425.11211,30639.7301,0,0,0,0,0,1,0,0,155,1094,0,10,0
25,56702,632.0,28,1,1.224816473,0,12046.63011,8493.645979,0,0,0,0,0,0,1,0,1202,1100,1,0,0
59,2248,531.0,23,1,1.212236625,0,72676.26336,67917.76582,2,0,1,0,0,0,0,0,1462,3211,9,7,0
42,67201,676.0,0,1,0.85012387,0,18601.95395,12476.09282,0,0,0,0,0,0,1,0,1474,2948,2,6,0
40,8054,516.0,0,1,1.852822454,0,137149.23242375,74309.32942,1,0,2,0,0,0,0,0,1238,1567,4,7,0
64,14785,595.0,0,1,1.044519267,1,13708.24194,11822.23315,1,0,2,0,0,0,0,0,1193,375,0,3,0
44,7979,421.0,116,6,0.854153685,1,27548.32617,10072.42255,3,2,4,0,1,0,0,0,180,1040,4,3,0
25,8679,846.0,1,1,1.679865192,1,44933.08771,30381.38057,0,0,0,0,0,0,0,0,1367,2581,3,2,1
57,41340,427.0,106,10,1.340555738,0,11360.49313,3106.801663,3,1,4,1,1,1,0,1,1261,1634,3,0,0
52,2383,473.0,0,1,1.61590524,1,91661.58532,56655.65006,4,2,3,0,1,0,0,0,867,2300,9,2,0
54,3098,484.0,0,1,0.76872014,0,86006.55346,48105.14381,3,2,3,0,0,0,1,0,1682,2012,2,2,0
54,3300,674.0,0,1,1.095687631,1,67889.34879,53851.06606,0,0,0,0,0,0,1,0,1227,3459,0,4,0
27,16493,777.0,0,1,1.305231999,1,20417.54493,16962.59715,0,0,0,0,0,1,0,0,1181,1341,5,1,0
60,4867,586.0,0,1,1.113146021,0,66272.98869,53068.51415,1,0,2,0,0,0,1,0,709,83,3,7,0
63,38723,776.0,0,1,1.282503323,1,12610.36226,11279.82675,0,0,0,0,0,0,0,0,538,2947,7,0,0
56,5722,815.0,0,1,1.58749336,0,49934.51416,42114.93717,0,0,0,0,0,0,1,0,40,3341,2,8,0
36,30337,559.0,0,1,1.366582333,0,40765.79629,37912.81348,2,0,2,0,0,0,0,0,1708,1583,2,5,0
66,25275,711.9,0,1,1.16583611,0,15508.79173,11449.63127,0,0,0,0,0,0,0,0,1547,2777,6,10,0
57,2861,646.0,0,1,1.148407011,1,90452.92334,63928.68379,0,0,0,0,0,0,0,0,878,1128,8,2,0
61,2266,742.0,0,1,1.437982586,0,42398.6352,28926.5491,0,0,0,1,0,0,0,0,1068,-176,2,7,0
69,16123,612.0,0,1,1.494652248,0,72156.79957,53661.53862,0,0,0,0,0,0,1,0,442,1231,6,3,0
59,8133,740.0,0,1,1.225314172,0,25510.11473,23316.09675,0,0,0,0,0,0,0,0,1433,1883,3,7,0
70,55423,447.0,114,4,2.125568397,1,11772.31138,3054.848297,4,2,4,0,1,0,0,0,824,2341,5,0,1
30,13669,515.0,0,1,0.805077215,0,28474.73791,22816.58185,1,0,2,0,0,0,0,0,107,1451,8,3,0
25,87021,743.0,0,1,1.057114947,0,26634.09553,18879.76876,0,0,0,1,0,1,0,1,882,2399,4,4,0
27,70096,689.0,0,1,2.258016248,0,71710.06155,43807.02823,0,0,0,0,0,0,0,0,1494,2965,4,4,0
51,6935,487.0,104,2,2.702197163,1,26449.28309,7091.629372,3,1,3,1,1,1,0,1,1095,2531,8,7,1
73,5789,609.0,0,1,0.897532832,0,27685.21757,16345.59385,0,0,0,0,0,1,0,0,1471,3208,0,2,0
54,32439,645.0,0,1,0.792089637,0,21842.26036,17198.44206,3,1,3,0,0,1,0,0,1412,3138,5,0,0
70,43489,635.0,0,1,1.110515575,0,73907.181,58770.07301,0,0,0,0,0,1,0,0,132,-115,9,0,0
25,5230,682.0,0,1,1.732081231,0,79824.96701,69375.76907,0,0,0,0,0,0,0,0,495,967,7,7,1
29,4105,569.0,0,1,1.157886713,0,86023.16109,71541.57706,1,0,1,0,0,0,0,1,482,2273,4,2,1
32,9901,702.0,0,1,1.946091336,0,23217.30853,15936.78531,0,0,0,0,0,1,0,0,1173,801,2,1,0
69,5995,497.0,0,1,1.445373492,0,21286.98528,13335.83034,3,1,4,0,1,0,0,0,1463,1232,2,2,0
35,3033,370.0,102,4,2.721857782125,1,4528.496423,1601.270412,4,1,3,1,0,1,1,0,1275,2584,1,7,1
32,4990,779.0,0,1,1.942612329,0,61428.09687,53801.62604,0,0,0,0,0,0,0,0,1544,3159,6,2,0
41,5769,698.0,8,1,1.311718866,0,56593.82724,50639.71004,0,0,0,0,0,0,0,0,362,633,3,7,1
25,13191,742.0,0,1,1.753410018,0,54590.18347,36317.31484,0,0,0,0,0,0,0,0,151,469,2,3,0
60,2135,652.0,0,1,1.142342589,0,59173.74933,43594.74854,0,0,0,0,0,0,0,0,1022,2663,6,7,0
29,9941,418.0,106,6,2.721857782125,1,34673.97222,10359.56702,4,2,4,0,1,1,0,1,1724,2697,7,2,0
67,7090,666.7,0,1,1.481576423,1,99653.24498,66514.08572,1,0,2,0,0,0,0,0,1353,1540,3,2,0
66,21985,626.0,12,1,1.128747224,0,21706.53672,14458.7867,0,0,0,0,1,0,0,0,1565,3235,0,8,0
24,3555,478.0,101,3,2.012909326,1,33168.26939,13380.2509,3,2,4,0,0,1,1,0,1699,3270,3,2,0
45,9583,663.0,0,1,1.083456692,1,37884.00811,27172.51191,0,0,0,1,0,0,0,0,1110,238,6,7,0
71,45526,684.0,0,1,0.807545107,0,24734.90729,16520.85625,0,0,0,0,0,0,0,0,1701,1518,0,0,0
60,24553,623.0,0,1,1.907324663,0,41119.64557,23759.34449,0,0,0,0,0,0,1,0,1713,3335,7,1,0
24,58896,756.0,11,1,0.787008981,0,21487.21109,21728.61469,0,0,0,0,0,0,0,0,615,2607,8,0,0
53,15579,837.0,0,1,2.155490407,1,93179.24859,68168.35231,0,0,0,0,0,0,0,0,1399,2654,6,2,1
62,6026,659.0,6,1,0.811280774,0,56971.81505,46838.23838,0,0,0,0,0,0,0,0,1030,2500,4,2,0
71,55364,450.0,0,1,0.724428172,1,42661.5604,38079.73723,1,1,4,1,1,0,0,1,1330,1985,0,5,0
47,37277,754.5,0,1,1.64279268,0,54305.52468,40260.73094,0,0,0,0,0,1,0,0,1419,186,1,0,0
